mysqld, Version: 5.7.28-log (MySQL Community Server (GPL)). started with:
Tcp port: 3306  Unix socket: /tmp/mysql.sock
Time                 Id Command    Argument
2020-11-23T13:19:32.951791Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `slave_worker_info`
2020-11-23T13:19:32.951988Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:32.952074Z	    5 Query	use `mysql`
2020-11-23T13:19:32.952245Z	    5 Query	select @@collation_database
2020-11-23T13:19:32.952427Z	    5 Query	SHOW TRIGGERS LIKE 'slave\_worker\_info'
2020-11-23T13:19:32.952693Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:32.952784Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:32.952881Z	    5 Query	show table status like 'tables\_priv'
2020-11-23T13:19:32.953153Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:32.953235Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:32.953322Z	    5 Query	show create table `tables_priv`
2020-11-23T13:19:32.953419Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:32.953519Z	    5 Query	show fields from `tables_priv`
2020-11-23T13:19:32.953760Z	    5 Query	show fields from `tables_priv`
2020-11-23T13:19:32.954012Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `tables_priv`
2020-11-23T13:19:32.954717Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:32.955222Z	    5 Query	use `mysql`
2020-11-23T13:19:32.955626Z	    5 Query	select @@collation_database
2020-11-23T13:19:32.955923Z	    5 Query	SHOW TRIGGERS LIKE 'tables\_priv'
2020-11-23T13:19:32.956454Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:32.956622Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:32.956720Z	    5 Query	show table status like 'time\_zone'
2020-11-23T13:19:32.957025Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:32.957106Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:32.957200Z	    5 Query	show create table `time_zone`
2020-11-23T13:19:32.957295Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:32.957402Z	    5 Query	show fields from `time_zone`
2020-11-23T13:19:32.957626Z	    5 Query	show fields from `time_zone`
2020-11-23T13:19:32.957959Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `time_zone`
2020-11-23T13:19:32.958158Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:32.958246Z	    5 Query	use `mysql`
2020-11-23T13:19:32.958329Z	    5 Query	select @@collation_database
2020-11-23T13:19:32.958430Z	    5 Query	SHOW TRIGGERS LIKE 'time\_zone'
2020-11-23T13:19:32.958693Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:32.958781Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:32.958877Z	    5 Query	show table status like 'time\_zone\_leap\_second'
2020-11-23T13:19:32.959132Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:32.959215Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:32.959310Z	    5 Query	show create table `time_zone_leap_second`
2020-11-23T13:19:32.959410Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:32.959511Z	    5 Query	show fields from `time_zone_leap_second`
2020-11-23T13:19:32.959838Z	    5 Query	show fields from `time_zone_leap_second`
2020-11-23T13:19:32.960079Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `time_zone_leap_second`
2020-11-23T13:19:32.960272Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:32.960362Z	    5 Query	use `mysql`
2020-11-23T13:19:32.960452Z	    5 Query	select @@collation_database
2020-11-23T13:19:32.960553Z	    5 Query	SHOW TRIGGERS LIKE 'time\_zone\_leap\_second'
2020-11-23T13:19:32.960816Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:32.960903Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:32.960999Z	    5 Query	show table status like 'time\_zone\_name'
2020-11-23T13:19:32.961232Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:32.961323Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:32.961417Z	    5 Query	show create table `time_zone_name`
2020-11-23T13:19:32.961842Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:32.961942Z	    5 Query	show fields from `time_zone_name`
2020-11-23T13:19:32.962149Z	    5 Query	show fields from `time_zone_name`
2020-11-23T13:19:32.962403Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `time_zone_name`
2020-11-23T13:19:32.962708Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:32.962797Z	    5 Query	use `mysql`
2020-11-23T13:19:32.962891Z	    5 Query	select @@collation_database
2020-11-23T13:19:32.962994Z	    5 Query	SHOW TRIGGERS LIKE 'time\_zone\_name'
2020-11-23T13:19:32.963260Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:32.963375Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:32.963468Z	    5 Query	show table status like 'time\_zone\_transition'
2020-11-23T13:19:32.963779Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:32.963872Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:32.963954Z	    5 Query	show create table `time_zone_transition`
2020-11-23T13:19:32.964106Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:32.964220Z	    5 Query	show fields from `time_zone_transition`
2020-11-23T13:19:32.964506Z	    5 Query	show fields from `time_zone_transition`
2020-11-23T13:19:32.964777Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `time_zone_transition`
2020-11-23T13:19:32.964962Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:32.965143Z	    5 Query	use `mysql`
2020-11-23T13:19:32.965239Z	    5 Query	select @@collation_database
2020-11-23T13:19:32.965343Z	    5 Query	SHOW TRIGGERS LIKE 'time\_zone\_transition'
2020-11-23T13:19:32.965637Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:32.965721Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:32.965817Z	    5 Query	show table status like 'time\_zone\_transition\_type'
2020-11-23T13:19:32.966139Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:32.966227Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:32.966311Z	    5 Query	show create table `time_zone_transition_type`
2020-11-23T13:19:32.966422Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:32.966524Z	    5 Query	show fields from `time_zone_transition_type`
2020-11-23T13:19:32.966772Z	    5 Query	show fields from `time_zone_transition_type`
2020-11-23T13:19:32.967156Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `time_zone_transition_type`
2020-11-23T13:19:32.967296Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:32.967376Z	    5 Query	use `mysql`
2020-11-23T13:19:32.967463Z	    5 Query	select @@collation_database
2020-11-23T13:19:32.967564Z	    5 Query	SHOW TRIGGERS LIKE 'time\_zone\_transition\_type'
2020-11-23T13:19:32.967831Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:32.967911Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:32.967997Z	    5 Query	show table status like 'user'
2020-11-23T13:19:32.968299Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:32.968380Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:32.968464Z	    5 Query	show create table `user`
2020-11-23T13:19:32.968590Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:32.968690Z	    5 Query	show fields from `user`
2020-11-23T13:19:32.969481Z	    5 Query	show fields from `user`
2020-11-23T13:19:32.970223Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `user`
2020-11-23T13:19:32.970510Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:32.970580Z	    5 Query	use `mysql`
2020-11-23T13:19:32.970744Z	    5 Query	select @@collation_database
2020-11-23T13:19:32.970889Z	    5 Query	SHOW TRIGGERS LIKE 'user'
2020-11-23T13:19:32.971180Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:32.971265Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:32.971348Z	    5 Query	RELEASE SAVEPOINT sp
2020-11-23T13:19:32.971423Z	    5 Query	show table status like 'general\_log'
2020-11-23T13:19:32.971757Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:32.971837Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:32.971923Z	    5 Query	show create table `general_log`
2020-11-23T13:19:32.972014Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:32.972118Z	    5 Query	show fields from `general_log`
2020-11-23T13:19:32.972327Z	    5 Query	show fields from `general_log`
2020-11-23T13:19:32.972579Z	    5 Query	show table status like 'slow\_log'
2020-11-23T13:19:32.973343Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:32.973428Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:32.973517Z	    5 Query	show create table `slow_log`
2020-11-23T13:19:32.973619Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:32.973719Z	    5 Query	show fields from `slow_log`
2020-11-23T13:19:32.973966Z	    5 Query	show fields from `slow_log`
2020-11-23T13:19:32.974236Z	    5 Init DB	mysqltest
2020-11-23T13:19:32.974331Z	    5 Query	SHOW CREATE DATABASE IF NOT EXISTS `mysqltest`
2020-11-23T13:19:32.974421Z	    5 Query	SAVEPOINT sp
2020-11-23T13:19:32.974496Z	    5 Query	show tables
2020-11-23T13:19:32.974673Z	    5 Query	show table status like 'checksums'
2020-11-23T13:19:33.019274Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:33.019473Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.019607Z	    5 Query	show create table `checksums`
2020-11-23T13:19:33.019751Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.019848Z	    5 Query	show fields from `checksums`
2020-11-23T13:19:33.020181Z	    5 Query	show fields from `checksums`
2020-11-23T13:19:33.020456Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `checksums`
2020-11-23T13:19:33.029902Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.030550Z	    5 Query	use `mysqltest`
2020-11-23T13:19:33.031145Z	    5 Query	select @@collation_database
2020-11-23T13:19:33.031475Z	    5 Query	SHOW TRIGGERS LIKE 'checksums'
2020-11-23T13:19:33.034480Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.035730Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:33.036319Z	    5 Query	show table status like 'customers'
2020-11-23T13:19:33.057427Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:33.057526Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.057662Z	    5 Query	show create table `customers`
2020-11-23T13:19:33.057754Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.057861Z	    5 Query	show fields from `customers`
2020-11-23T13:19:33.058224Z	    5 Query	show fields from `customers`
2020-11-23T13:19:33.058535Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `customers`
2020-11-23T13:19:33.058727Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.058811Z	    5 Query	use `mysqltest`
2020-11-23T13:19:33.058905Z	    5 Query	select @@collation_database
2020-11-23T13:19:33.059010Z	    5 Query	SHOW TRIGGERS LIKE 'customers'
2020-11-23T13:19:33.059288Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.059379Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:33.059475Z	    5 Query	show table status like 'orderitems'
2020-11-23T13:19:33.063337Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:33.063402Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.063601Z	    5 Query	show create table `orderitems`
2020-11-23T13:19:33.064024Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.064283Z	    5 Query	show fields from `orderitems`
2020-11-23T13:19:33.064570Z	    5 Query	show fields from `orderitems`
2020-11-23T13:19:33.064816Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `orderitems`
2020-11-23T13:19:33.066339Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.066452Z	    5 Query	use `mysqltest`
2020-11-23T13:19:33.066565Z	    5 Query	select @@collation_database
2020-11-23T13:19:33.066676Z	    5 Query	SHOW TRIGGERS LIKE 'orderitems'
2020-11-23T13:19:33.066969Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.067064Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:33.067156Z	    5 Query	show table status like 'orders'
2020-11-23T13:19:33.072596Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:33.072701Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.072794Z	    5 Query	show create table `orders`
2020-11-23T13:19:33.073055Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.073179Z	    5 Query	show fields from `orders`
2020-11-23T13:19:33.073455Z	    5 Query	show fields from `orders`
2020-11-23T13:19:33.073695Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `orders`
2020-11-23T13:19:33.073845Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.073951Z	    5 Query	use `mysqltest`
2020-11-23T13:19:33.074038Z	    5 Query	select @@collation_database
2020-11-23T13:19:33.074153Z	    5 Query	SHOW TRIGGERS LIKE 'orders'
2020-11-23T13:19:33.074422Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.074512Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:33.074617Z	    5 Query	show table status like 'productnotes'
2020-11-23T13:19:33.075287Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:33.075390Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.075490Z	    5 Query	show create table `productnotes`
2020-11-23T13:19:33.075594Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.075708Z	    5 Query	show fields from `productnotes`
2020-11-23T13:19:33.075963Z	    5 Query	show fields from `productnotes`
2020-11-23T13:19:33.076218Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `productnotes`
2020-11-23T13:19:33.076759Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.076849Z	    5 Query	use `mysqltest`
2020-11-23T13:19:33.076938Z	    5 Query	select @@collation_database
2020-11-23T13:19:33.077045Z	    5 Query	SHOW TRIGGERS LIKE 'productnotes'
2020-11-23T13:19:33.077312Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.077403Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:33.077493Z	    5 Query	show table status like 'products'
2020-11-23T13:19:33.078151Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:33.078214Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.078306Z	    5 Query	show create table `products`
2020-11-23T13:19:33.078493Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.078606Z	    5 Query	show fields from `products`
2020-11-23T13:19:33.078886Z	    5 Query	show fields from `products`
2020-11-23T13:19:33.079182Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `products`
2020-11-23T13:19:33.080075Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.080200Z	    5 Query	use `mysqltest`
2020-11-23T13:19:33.080492Z	    5 Query	select @@collation_database
2020-11-23T13:19:33.080773Z	    5 Query	SHOW TRIGGERS LIKE 'products'
2020-11-23T13:19:33.081155Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.081304Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:33.081418Z	    5 Query	show table status like 'vendors'
2020-11-23T13:19:33.102839Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:33.102923Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.103058Z	    5 Query	show create table `vendors`
2020-11-23T13:19:33.103160Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.103301Z	    5 Query	show fields from `vendors`
2020-11-23T13:19:33.103652Z	    5 Query	show fields from `vendors`
2020-11-23T13:19:33.103931Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `vendors`
2020-11-23T13:19:33.104139Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.104263Z	    5 Query	use `mysqltest`
2020-11-23T13:19:33.104379Z	    5 Query	select @@collation_database
2020-11-23T13:19:33.104498Z	    5 Query	SHOW TRIGGERS LIKE 'vendors'
2020-11-23T13:19:33.104756Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.104860Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:33.104976Z	    5 Query	RELEASE SAVEPOINT sp
2020-11-23T13:19:33.105087Z	    5 Init DB	test1
2020-11-23T13:19:33.105202Z	    5 Query	SHOW CREATE DATABASE IF NOT EXISTS `test1`
2020-11-23T13:19:33.105315Z	    5 Query	SAVEPOINT sp
2020-11-23T13:19:33.105427Z	    5 Query	show tables
2020-11-23T13:19:33.105675Z	    5 Query	show table status like 'checksums'
2020-11-23T13:19:33.112882Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:33.113101Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.113220Z	    5 Query	show create table `checksums`
2020-11-23T13:19:33.113450Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.113615Z	    5 Query	show fields from `checksums`
2020-11-23T13:19:33.114405Z	    5 Query	show fields from `checksums`
2020-11-23T13:19:33.114864Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `checksums`
2020-11-23T13:19:33.115160Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.115211Z	    5 Query	use `test1`
2020-11-23T13:19:33.115360Z	    5 Query	select @@collation_database
2020-11-23T13:19:33.115485Z	    5 Query	SHOW TRIGGERS LIKE 'checksums'
2020-11-23T13:19:33.115834Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.115985Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:33.116093Z	    5 Query	show table status like 'sbtest1'
2020-11-23T13:19:33.128750Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:33.128870Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.128974Z	    5 Query	show create table `sbtest1`
2020-11-23T13:19:33.129088Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.129210Z	    5 Query	show fields from `sbtest1`
2020-11-23T13:19:33.129525Z	    5 Query	show fields from `sbtest1`
2020-11-23T13:19:33.129778Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `sbtest1`
2020-11-23T13:19:33.522488Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.522664Z	    5 Query	use `test1`
2020-11-23T13:19:33.522756Z	    5 Query	select @@collation_database
2020-11-23T13:19:33.522934Z	    5 Query	SHOW TRIGGERS LIKE 'sbtest1'
2020-11-23T13:19:33.523234Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.523327Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:33.523443Z	    5 Query	show table status like 'sbtest10'
2020-11-23T13:19:33.543922Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:33.544045Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.544242Z	    5 Query	show create table `sbtest10`
2020-11-23T13:19:33.544369Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.544549Z	    5 Query	show fields from `sbtest10`
2020-11-23T13:19:33.544921Z	    5 Query	show fields from `sbtest10`
2020-11-23T13:19:33.545259Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `sbtest10`
2020-11-23T13:19:33.819162Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.819273Z	    5 Query	use `test1`
2020-11-23T13:19:33.819371Z	    5 Query	select @@collation_database
2020-11-23T13:19:33.819482Z	    5 Query	SHOW TRIGGERS LIKE 'sbtest10'
2020-11-23T13:19:33.819823Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.819941Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:33.820039Z	    5 Query	show table status like 'sbtest2'
2020-11-23T13:19:33.855545Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:33.855958Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:33.856295Z	    5 Query	show create table `sbtest2`
2020-11-23T13:19:33.856837Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:33.857275Z	    5 Query	show fields from `sbtest2`
2020-11-23T13:19:33.858275Z	    5 Query	show fields from `sbtest2`
2020-11-23T13:19:33.859137Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `sbtest2`
2020-11-23T13:19:34.101878Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:34.102042Z	    5 Query	use `test1`
2020-11-23T13:19:34.102194Z	    5 Query	select @@collation_database
2020-11-23T13:19:34.102364Z	    5 Query	SHOW TRIGGERS LIKE 'sbtest2'
2020-11-23T13:19:34.102772Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:34.102875Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:34.102977Z	    5 Query	show table status like 'sbtest3'
2020-11-23T13:19:34.133831Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:34.133986Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:34.134075Z	    5 Query	show create table `sbtest3`
2020-11-23T13:19:34.134287Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:34.134408Z	    5 Query	show fields from `sbtest3`
2020-11-23T13:19:34.134763Z	    5 Query	show fields from `sbtest3`
2020-11-23T13:19:34.135030Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `sbtest3`
2020-11-23T13:19:34.620382Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:34.620512Z	    5 Query	use `test1`
2020-11-23T13:19:34.620756Z	    5 Query	select @@collation_database
2020-11-23T13:19:34.620935Z	    5 Query	SHOW TRIGGERS LIKE 'sbtest3'
2020-11-23T13:19:34.621606Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:34.621718Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:34.621823Z	    5 Query	show table status like 'sbtest4'
2020-11-23T13:19:34.638557Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:34.638826Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:34.638904Z	    5 Query	show create table `sbtest4`
2020-11-23T13:19:34.639027Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:34.639238Z	    5 Query	show fields from `sbtest4`
2020-11-23T13:19:34.639670Z	    5 Query	show fields from `sbtest4`
2020-11-23T13:19:34.640007Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `sbtest4`
2020-11-23T13:19:35.672785Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:35.672877Z	    5 Query	use `test1`
2020-11-23T13:19:35.673003Z	    5 Query	select @@collation_database
2020-11-23T13:19:35.673175Z	    5 Query	SHOW TRIGGERS LIKE 'sbtest4'
2020-11-23T13:19:35.674061Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:35.674209Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:35.674304Z	    5 Query	show table status like 'sbtest5'
2020-11-23T13:19:35.738469Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:35.738585Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:35.738679Z	    5 Query	show create table `sbtest5`
2020-11-23T13:19:35.738793Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:35.738899Z	    5 Query	show fields from `sbtest5`
2020-11-23T13:19:35.739425Z	    5 Query	show fields from `sbtest5`
2020-11-23T13:19:35.739779Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `sbtest5`
2020-11-23T13:19:36.791593Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:36.791766Z	    5 Query	use `test1`
2020-11-23T13:19:36.791848Z	    5 Query	select @@collation_database
2020-11-23T13:19:36.792018Z	    5 Query	SHOW TRIGGERS LIKE 'sbtest5'
2020-11-23T13:19:36.793085Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:36.793171Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:36.793275Z	    5 Query	show table status like 'sbtest6'
2020-11-23T13:19:36.825531Z	    5 Query	SET SQL_QUOTE_SHOW_CREATE=1
2020-11-23T13:19:36.825722Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:36.825815Z	    5 Query	show create table `sbtest6`
2020-11-23T13:19:36.826005Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:36.826107Z	    5 Query	show fields from `sbtest6`
2020-11-23T13:19:36.826476Z	    5 Query	show fields from `sbtest6`
2020-11-23T13:19:36.826812Z	    5 Query	SELECT /*!40001 SQL_NO_CACHE */ * FROM `sbtest6`
2020-11-23T13:19:37.670907Z	    5 Query	SET SESSION character_set_results = 'binary'
2020-11-23T13:19:37.671092Z	    5 Query	use `test1`
2020-11-23T13:19:37.671320Z	    5 Query	select @@collation_database
2020-11-23T13:19:37.671437Z	    5 Query	SHOW TRIGGERS LIKE 'sbtest6'
2020-11-23T13:19:37.679337Z	    5 Query	SET SESSION character_set_results = 'utf8'
2020-11-23T13:19:37.679635Z	    5 Query	ROLLBACK TO SAVEPOINT sp
2020-11-23T13:19:37.679776Z	    5 Query	show table status like 'sbtest7'
